
10000 1.67e-06
30000 1.097e-06
50000 6.7e-07
70000 8.61e-07
90000 6.81e-07
110000 7.37e-07
130000 7.42e-07
150000 8.85e-07
170000 8.49e-07
190000 7.48e-07
210000 8.93e-07
230000 9.05e-07
250000 9.48e-07
270000 9.35e-07
290000 1.246e-06
310000 8.64e-07
330000 8.23e-07
350000 1.022e-06
370000 1.12e-06
390000 9.12e-07
410000 9.88e-07
430000 8.55e-07
450000 1.495e-06
470000 1.61e-06
490000 1.424e-06
510000 2.338e-06
530000 2.328e-06
550000 1.301e-06
570000 2.432e-06
590000 1.257e-06
610000 1.134e-06
630000 1.098e-06
650000 1.662e-06
670000 9.75e-07
690000 9.17e-07
710000 1.051e-06
730000 9.25e-07
750000 1.083e-06
770000 1.031e-06
790000 9.13e-07
810000 9.28e-07
830000 9.28e-07
850000 9.77e-07
870000 1.362e-06
890000 1.029e-06
910000 1.269e-06
930000 1.077e-06
950000 1.801e-06
970000 1.332e-06
990000 1.602e-06
1010000 1.401e-06
1030000 1.353e-05
1050000 1.087e-06
1070000 1.414e-06
1090000 1.523e-06
1110000 1.212e-06
1130000 1.198e-06
1150000 3.012e-06
1170000 1.375e-06
1190000 1.605e-06
1210000 1.305e-06
1230000 1.704e-06
1250000 1.506e-06
1270000 1.008e-06
1290000 1.202e-06
1310000 1.605e-06
1330000 1.609e-06
1350000 1.138e-06
1370000 1.29e-06
1390000 1.012e-06
1410000 1.282e-06
1430000 1.608e-06
1450000 1.078e-06
1470000 1.259e-06
1490000 1.467e-06
1510000 1.282e-06
1530000 1.242e-06
1550000 1.186e-06
1570000 1.495e-06
1590000 1.244e-06
1610000 1.854e-06
1630000 1.284e-06
1650000 1.637e-06
1670000 2.019e-06
1690000 1.719e-06
1710000 1.44e-06
1730000 1.732e-06
1750000 1.34e-06
1770000 1.277e-06
1790000 1.576e-06
1810000 1.624e-06
1830000 1.539e-06
1850000 1.307e-06
1870000 1.305e-06
1890000 1.805e-06
1910000 1.128e-06
1930000 1.467e-06
1950000 2.698e-06
1970000 2.302e-06
1990000 2.036e-06
2010000 1.199e-06
2030000 1.28e-06
2050000 1.367e-06
2070000 1.669e-06
2090000 1.19e-06
2110000 1.416e-06
2130000 1.48e-06
2150000 1.336e-06
2170000 1.392e-06
2190000 1.799e-06
2210000 1.476e-06
2230000 1.699e-06
2250000 1.697e-06
2270000 1.64e-06
2290000 1.562e-06
2310000 1.828e-06
2330000 1.487e-06
2350000 1.428e-06
2370000 1.753e-06
2390000 1.52e-06
2410000 1.623e-06
2430000 1.378e-06
2450000 1.487e-06
2470000 1.353e-06
2490000 1.365e-06
2510000 2.033e-06
2530000 1.606e-06
2550000 2.215e-06
2570000 9.869e-06
2590000 1.733e-06
2610000 1.529e-06
2630000 1.368e-06
2650000 1.498e-06
2670000 2.814e-06
2690000 1.427e-06
2710000 1.873e-06
2730000 1.599e-06
2750000 1.269e-06
2770000 1.519e-06
2790000 1.575e-06
2810000 1.625e-06
2830000 1.427e-06
2850000 2.409e-06
2870000 1.441e-06
2890000 2.915e-06
2910000 1.566e-06
2930000 1.37e-06
2950000 1.587e-06
2970000 1.506e-06
2990000 1.568e-06
3010000 1.797e-06
3030000 1.467e-06
3050000 1.471e-06
3070000 1.584e-06
3090000 1.288e-06
3110000 1.295e-06
3130000 1.403e-06
3150000 1.714e-06
3170000 1.572e-06
3190000 1.359e-06
3210000 1.442e-06
3230000 1.495e-06
3250000 1.386e-06
3270000 1.526e-06
3290000 1.425e-06
3310000 1.516e-06
3330000 1.481e-06
3350000 1.935e-06
3370000 1.652e-06
3390000 1.462e-06
3410000 1.404e-06
3430000 1.456e-06
3450000 1.853e-06
3470000 1.301e-06
3490000 1.356e-06
3510000 1.672e-06
3530000 1.496e-06
3550000 1.211e-06
3570000 1.694e-06
3590000 1.383e-06
3610000 1.433e-06
