
100 6.4e-06
400 4.33e-05
700 4.63e-05
1000 0.0001081
1300 9.51e-05
1600 0.0001912
1900 0.0002153
2200 0.0001732
2500 0.0001986
2800 0.000226
3100 0.0003078
3400 0.0002714
3700 0.0003002
4000 0.0005232
4300 0.0003899
4600 0.0003988
4900 0.0006004
5200 0.000441
5500 0.000548
5800 0.0004898
6100 0.0005869
6400 0.0005516
6700 0.0008403
7000 0.0006156
7300 0.0015793
7600 0.0006806
7900 0.0006968
8200 0.0008112
8500 0.0011102
8800 0.0011568
9100 0.0008499
9400 0.0009179
9700 0.0008861
