
1 2.23e-07
2 1.39e-07
3 2.27e-07
4 2.87e-07
5 3.27e-07
6 4.22e-07
7 5.92e-07
8 8.6e-07
9 2.138e-06
10 2.362e-06
11 4.405e-06
12 8.225e-06
13 1.3708e-05
14 4.7066e-05
15 5.2337e-05
16 0.000170627
17 0.000249347
18 0.0004153
19 0.000944964
20 0.00184429
21 0.00347097
22 0.00715505
23 0.014095
24 0.0286994
25 0.0556067
26 0.111112
27 0.21817
28 0.432536
29 0.854357
30 1.71928
31 3.4654
32 7.01901
33 13.9894
34 28.1288
