
1 1.6e-07
3 4.4e-07
5 1.23e-06
7 2.87e-06
9 5.26e-06
11 2.107e-05
13 1.454e-05
15 2.179e-05
17 3.159e-05
19 4.434e-05
21 5.971e-05
23 7.6689e-05
25 9.587e-05
27 0.00011985
29 0.00014695
31 0.00017791
33 0.00021339
35 0.00029642
37 0.0003008
39 0.000341149
41 0.00040587
43 0.00050764
45 0.000559279
47 0.00059351
49 0.00066562
51 0.000763159
